card_date,card_name,red_name,blue_name,winner_name,loser_name,winner_color,loser_color,match_result,num_rounds,time,method,time_format,referee_name,division,sig_str_total_red,sig_str_landed_red,sig_str_total_blue,sig_str_landed_blue,total_str_total_red,total_str_landed_red,total_str_total_blue,total_str_landed_blue,td_total_red,td_landed_red,td_total_blue,td_landed_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_str_total_red,head_str_landed_red,head_str_total_blue,head_str_landed_blue,body_str_total_red,body_str_landed_red,body_str_total_blue,body_str_landed_blue,leg_str_total_red,leg_str_landed_red,leg_str_total_blue,leg_str_landed_blue,distance_str_total_red,distance_str_landed_red,distance_str_total_blue,distance_str_landed_blue,clinch_str_total_red,clinch_str_landed_red,clinch_str_total_blue,clinch_str_landed_blue,ground_str_total_red,ground_str_landed_red,ground_str_total_blue,ground_str_landed_blue
"June 13, 2009",UFC 99: The Comeback,John Hathaway,Rick Story,John Hathaway,Rick Story,red,blue,W/L,3,5:00,Decision - Unanimous,3,Marc Goddard,Welterweight,85,31,67,21,159,102,94,47,10,4,4,4,3,5,1,3,6:50,4:06,53,9,50,9,20,12,16,11,12,10,1,1,56,14,45,11,23,14,9,5,6,3,13,5
"May 23, 2009",UFC 98: Evans vs Machida,Lyoto Machida,Rashad Evans,Lyoto Machida,Rashad Evans,red,blue,W/L,2,3:57,KO/TKO,5,Mario Yamasaki,UFC Light Heavyweight Title,46,28,24,4,58,37,26,5,2,0,0,0,0,0,0,0,0:30,0:00,33,17,20,2,7,5,1,1,6,6,3,1,37,24,23,4,4,2,1,0,5,2,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Matt Hughes,Matt Serra,Matt Hughes,Matt Serra,red,blue,W/L,3,5:00,Decision - Unanimous,3,Steve Mazzagatti,Welterweight,58,34,41,14,106,79,63,36,5,3,1,1,0,0,0,0,8:15,0:53,37,14,28,9,18,18,11,3,3,2,2,2,28,11,34,10,6,5,1,1,24,18,6,3
"May 23, 2009",UFC 98: Evans vs Machida,Drew McFedries,Xavier Foupa-Pokam,Drew McFedries,Xavier Foupa-Pokam,red,blue,W/L,1,0:37,KO/TKO,3,Yves Lavigne,Middleweight,12,8,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0:10,0:00,12,8,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,0,0,6,3,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Chael Sonnen,Dan Miller,Chael Sonnen,Dan Miller,red,blue,W/L,3,5:00,Decision - Unanimous,3,Yves Lavigne,Middleweight,61,36,21,9,166,133,46,32,5,3,0,0,0,2,0,0,13:52,0:01,51,26,16,6,2,2,3,2,8,8,2,1,12,8,16,6,0,0,5,3,49,28,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Frankie Edgar,Sean Sherk,Frankie Edgar,Sean Sherk,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Lightweight,191,74,204,27,193,76,207,30,7,1,3,1,1,0,0,0,0:45,0:25,152,44,197,22,25,22,5,3,14,8,2,2,184,68,198,25,7,6,6,2,0,0,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Brock Larson,Mike Pyle,Brock Larson,Mike Pyle,red,blue,W/L,1,3:06,Submission,3,Mario Yamasaki,Welterweight,10,4,4,1,19,13,6,3,1,1,0,0,1,0,0,0,2:08,0:00,8,2,1,1,2,2,0,0,0,0,3,0,3,0,3,0,0,0,1,1,7,4,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Tim Hague,Pat Barry,Tim Hague,Pat Barry,red,blue,W/L,1,1:42,Submission,3,Steve Mazzagatti,Heavyweight,5,0,11,3,8,2,11,3,1,1,0,0,1,0,0,0,0:44,0:00,5,0,11,3,0,0,0,0,0,0,0,0,5,0,11,3,0,0,0,0,0,0,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Kyle Bradley,Phillipe Nover,Kyle Bradley,Phillipe Nover,red,blue,W/L,1,1:03,KO/TKO,3,Yves Lavigne,Lightweight,11,7,11,3,11,7,11,3,1,1,0,0,0,0,0,0,0:09,0:00,7,4,7,1,4,3,1,1,0,0,3,1,6,3,10,2,1,1,1,1,4,3,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Krzysztof Soszynski,Andre Gusmao,Krzysztof Soszynski,Andre Gusmao,red,blue,W/L,1,3:17,KO/TKO,3,Herb Dean,Light Heavyweight,50,18,33,17,50,18,34,18,0,0,0,0,0,0,0,0,0:16,0:03,46,15,13,3,1,0,14,8,3,3,6,6,46,14,28,13,2,2,5,4,2,2,0,0
"May 23, 2009",UFC 98: Evans vs Machida,Yoshiyuki Yoshida,Brandon Wolff,Yoshiyuki Yoshida,Brandon Wolff,red,blue,W/L,1,2:24,Submission,3,Steve Mazzagatti,Welterweight,6,4,5,2,6,4,7,4,0,0,1,0,1,0,1,0,1:07,0:32,1,0,3,0,4,4,2,2,1,0,0,0,2,0,4,1,4,4,1,1,0,0,0,0
"May 23, 2009",UFC 98: Evans vs Machida,George Roop,David Kaplan,George Roop,David Kaplan,red,blue,W/L,3,5:00,Decision - Split,3,Herb Dean,Lightweight,226,62,105,50,302,133,158,98,0,0,14,5,0,0,0,0,0:00,5:14,201,47,55,10,16,7,8,5,9,8,42,35,218,57,101,48,6,3,3,1,2,2,1,1
"April 18, 2009",UFC 97: Redemption,Anderson Silva,Thales Leites,Anderson Silva,Thales Leites,red,blue,W/L,5,5:00,Decision - Unanimous,5,Yves Lavigne,UFC Middleweight Title,139,94,54,10,155,106,64,18,0,0,14,1,0,0,0,0,2:45,2:38,71,35,42,3,11,8,5,1,57,51,7,6,106,66,51,10,4,4,1,0,29,24,2,0
"April 18, 2009",UFC 97: Redemption,Sam Stout,Matt Wiman,Sam Stout,Matt Wiman,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Lightweight,186,62,104,46,219,87,119,61,0,0,11,4,0,2,1,0,2:41,4:27,149,31,82,30,24,22,10,6,13,9,12,10,165,52,96,41,9,6,3,2,12,4,5,3
"April 18, 2009",UFC 97: Redemption,Mauricio Rua,Chuck Liddell,Mauricio Rua,Chuck Liddell,red,blue,W/L,1,4:28,KO/TKO,3,Mario Yamasaki,Light Heavyweight,32,24,37,8,34,25,37,8,1,0,1,1,0,0,0,0,0:26,0:21,22,14,35,8,2,2,0,0,8,8,2,0,21,13,36,7,4,4,1,1,7,7,0,0
"April 18, 2009",UFC 97: Redemption,Krzysztof Soszynski,Brian Stann,Krzysztof Soszynski,Brian Stann,red,blue,W/L,1,3:53,Submission,3,Dan Miragliotta,Light Heavyweight,11,3,18,8,18,10,24,14,2,2,0,0,2,0,0,0,1:47,0:09,5,0,13,4,4,2,1,1,2,1,4,3,9,3,13,4,2,0,5,4,0,0,0,0
"April 18, 2009",UFC 97: Redemption,Cheick Kongo,Antoni Hardonk,Cheick Kongo,Antoni Hardonk,red,blue,W/L,2,2:29,KO/TKO,3,Yves Lavigne,Heavyweight,84,53,20,9,117,80,20,9,3,2,0,0,0,0,0,0,5:00,0:00,51,24,11,1,9,9,3,2,24,20,6,6,33,16,20,9,13,13,0,0,38,24,0,0
"April 18, 2009",UFC 97: Redemption,Luiz Cane,Steve Cantwell,Luiz Cane,Steve Cantwell,red,blue,W/L,3,5:00,Decision - Unanimous,3,Mario Yamasaki,Light Heavyweight,223,87,189,69,223,87,189,69,1,0,0,0,0,0,0,0,0:13,0:02,198,66,151,37,23,19,18,16,2,2,20,16,216,82,188,68,7,5,1,1,0,0,0,0
"April 18, 2009",UFC 97: Redemption,Denis Kang,Xavier Foupa-Pokam,Denis Kang,Xavier Foupa-Pokam,red,blue,W/L,3,5:00,Decision - Unanimous,3,Philippe Chartier,Middleweight,65,31,53,23,141,103,62,32,6,5,0,0,1,0,0,1,8:00,0:06,55,25,34,8,10,6,15,12,0,0,4,3,34,9,45,18,7,3,6,4,24,19,2,1
"April 18, 2009",UFC 97: Redemption,Nate Quarry,Jason MacDonald,Nate Quarry,Jason MacDonald,red,blue,W/L,1,2:27,KO/TKO,3,Mario Yamasaki,Middleweight,34,16,1,1,47,29,5,3,1,1,1,0,0,0,0,0,1:47,0:27,33,15,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,32,15,0,0
"April 18, 2009",UFC 97: Redemption,Ed Herman,David Loiseau,Ed Herman,David Loiseau,red,blue,W/L,3,5:00,Decision - Unanimous,3,Philippe Chartier,Middleweight,84,71,16,6,210,189,18,8,9,5,0,0,0,0,0,0,11:55,0:34,36,25,14,4,48,46,2,2,0,0,0,0,2,0,12,5,18,18,3,1,64,53,1,0
"April 18, 2009",UFC 97: Redemption,Mark Bocek,David Bielkheden,Mark Bocek,David Bielkheden,red,blue,W/L,1,4:57,Submission,3,Dan Miragliotta,Lightweight,43,20,5,4,68,45,6,5,2,1,0,0,1,0,0,0,4:00,0:22,40,17,1,0,2,2,1,1,1,1,3,3,1,0,2,1,4,4,3,3,38,16,0,0
"April 18, 2009",UFC 97: Redemption,TJ Grant,Ryo Chonan,TJ Grant,Ryo Chonan,red,blue,W/L,3,5:00,Decision - Split,3,Philippe Chartier,Welterweight,76,34,75,31,149,98,101,53,4,3,2,2,0,0,1,3,3:23,9:09,63,24,71,27,7,5,1,1,6,5,3,3,49,15,32,13,17,13,3,1,10,6,40,17
"April 18, 2009",UFC 97: Redemption,Eliot Marshall,Vinny Magalhaes,Eliot Marshall,Vinny Magalhaes,red,blue,W/L,3,5:00,Decision - Unanimous,3,Yves Lavigne,Light Heavyweight,164,44,148,34,165,45,150,36,0,0,3,2,0,0,0,0,0:00,1:06,136,23,126,21,13,6,15,10,15,15,7,3,164,44,125,25,0,0,3,0,0,0,20,9
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Martin Kampmann,Carlos Condit,Martin Kampmann,Carlos Condit,red,blue,W/L,3,5:00,Decision - Split,3,Herb Dean,Welterweight,61,26,86,35,91,52,124,71,5,5,4,3,6,3,2,0,7:48,3:10,53,20,70,20,8,6,14,13,0,0,2,2,31,8,55,21,9,7,22,6,21,11,9,8
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Ryan Bader,Carmelo Marrero,Ryan Bader,Carmelo Marrero,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Light Heavyweight,56,24,43,9,122,87,55,20,7,5,0,0,2,0,0,0,10:06,1:01,46,17,37,6,4,1,3,0,6,6,3,3,30,9,37,8,3,1,4,0,23,14,2,1
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Tyson Griffin,Rafael Dos Anjos,Tyson Griffin,Rafael Dos Anjos,red,blue,W/L,3,5:00,Decision - Unanimous,3,Mario Yamasaki,Lightweight,213,69,134,26,245,101,137,29,4,1,1,0,0,3,0,1,2:51,0:05,174,40,120,18,22,14,8,4,17,15,6,4,190,56,126,23,8,4,8,3,15,9,0,0
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Cole Miller,Junie Browning,Cole Miller,Junie Browning,red,blue,W/L,1,1:58,Submission,3,Herb Dean,Lightweight,16,3,3,1,18,5,3,1,0,0,1,0,1,0,0,0,0:00,1:06,13,1,2,0,3,2,1,1,0,0,0,0,14,2,3,1,2,1,0,0,0,0,0,0
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Gleison Tibau,Jeremy Stephens,Gleison Tibau,Jeremy Stephens,red,blue,W/L,3,5:00,Decision - Unanimous,3,Mario Yamasaki,Lightweight,20,7,40,23,65,46,57,40,13,5,0,0,3,0,0,0,10:07,0:45,18,5,23,8,1,1,9,9,1,1,8,6,12,3,17,5,2,2,17,14,6,2,6,4
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Ricardo Almeida,Matt Horwich,Ricardo Almeida,Matt Horwich,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Middleweight,67,41,39,25,107,79,66,52,15,9,2,0,1,3,0,0,8:21,2:04,56,32,14,3,10,9,14,13,1,0,11,9,43,25,19,11,8,5,20,14,16,11,0,0
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Brock Larson,Jesse Sanders,Brock Larson,Jesse Sanders,red,blue,W/L,1,2:01,Submission,3,Herb Dean,Welterweight,20,13,3,0,40,30,3,0,2,1,0,0,1,0,0,0,1:27,0:00,20,13,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,18,13,0,0
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Tim Credeur,Nick Catone,Tim Credeur,Nick Catone,red,blue,W/L,2,3:45,Submission,3,Mario Yamasaki,Middleweight,39,9,37,19,40,10,56,37,0,0,3,3,7,0,0,0,0:24,5:31,34,6,29,14,4,2,7,4,1,1,1,1,36,7,22,8,3,2,0,0,0,0,15,11
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Jorge Rivera,Nissen Osterneck,Jorge Rivera,Nissen Osterneck,red,blue,W/L,3,5:00,Decision - Split,3,Dan Miragliotta,Middleweight,48,29,70,35,85,61,110,74,8,4,8,1,0,1,1,1,7:04,4:51,29,13,43,11,12,10,16,14,7,6,11,10,18,7,28,10,21,17,28,19,9,5,14,6
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Rob Kimmons,Joe Vedepo,Rob Kimmons,Joe Vedepo,red,blue,W/L,1,1:54,Submission,3,Herb Dean,Middleweight,15,7,12,4,21,13,20,12,0,0,1,1,2,0,0,0,0:10,1:03,12,5,11,4,2,1,1,0,1,1,0,0,9,4,9,3,6,3,3,1,0,0,0,0
"April 01, 2009",UFC Fight Night: Condit vs Kampmann,Aaron Simpson,Tim McKenzie,Aaron Simpson,Tim McKenzie,red,blue,W/L,1,1:40,KO/TKO,3,Mario Yamasaki,Middleweight,27,16,4,1,40,27,5,2,1,1,0,0,0,0,0,0,1:06,0:00,22,11,4,1,3,3,0,0,2,2,0,0,5,3,4,1,2,2,0,0,20,11,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Quinton Jackson,Keith Jardine,Quinton Jackson,Keith Jardine,red,blue,W/L,3,5:00,Decision - Unanimous,3,Yves Lavigne,Light Heavyweight,151,56,184,64,176,80,185,65,3,2,3,0,0,0,0,0,2:54,0:28,138,44,145,32,5,4,15,12,8,8,24,20,127,43,165,53,15,9,19,11,9,4,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Shane Carwin,Gabriel Gonzaga,Shane Carwin,Gabriel Gonzaga,red,blue,W/L,1,1:09,KO/TKO,3,Dan Miragliotta,Heavyweight,10,4,8,5,10,4,10,7,0,0,1,1,0,0,0,0,0:02,0:29,10,4,8,5,0,0,0,0,0,0,0,0,8,2,5,3,0,0,1,1,2,2,2,1
"March 07, 2009",UFC 96: Jackson vs Jardine,Matt Brown,Pete Sell,Matt Brown,Pete Sell,red,blue,W/L,1,1:32,KO/TKO,3,Yves Lavigne,Welterweight,31,24,1,0,51,44,1,0,0,0,1,0,0,0,0,0,0:35,0:21,26,20,1,0,4,4,0,0,1,0,0,0,12,8,1,0,8,7,0,0,11,9,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Matt Hamill,Mark Munoz,Matt Hamill,Mark Munoz,red,blue,W/L,1,3:53,KO/TKO,3,Dan Miragliotta,Light Heavyweight,47,23,37,14,64,40,37,14,0,0,4,0,0,0,0,0,0:19,0:01,42,18,32,11,0,0,5,3,5,5,0,0,42,20,31,10,4,2,6,4,1,1,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Gray Maynard,Jim Miller,Gray Maynard,Jim Miller,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Lightweight,93,37,100,25,115,59,104,28,1,1,8,0,0,1,0,0,2:05,1:26,78,25,79,9,14,11,12,7,1,1,9,9,80,28,93,20,5,5,7,5,8,4,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Tamdan McCrory,Ryan Madigan,Tamdan McCrory,Ryan Madigan,red,blue,W/L,1,3:35,KO/TKO,3,Yves Lavigne,Welterweight,23,12,2,0,33,20,20,15,1,1,0,0,0,0,0,0,3:22,0:00,23,12,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,21,11,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Kendall Grove,Jason Day,Kendall Grove,Jason Day,red,blue,W/L,1,1:32,KO/TKO,3,Rick Fike,Middleweight,25,10,25,6,26,11,25,6,0,0,0,0,0,0,0,0,0:03,0:00,20,8,22,4,3,1,1,0,2,1,2,2,17,5,15,3,4,1,10,3,4,4,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Jason Brilz,Tim Boetsch,Jason Brilz,Tim Boetsch,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Light Heavyweight,103,34,65,27,183,107,70,31,8,4,0,0,1,0,0,0,7:58,0:02,80,16,60,22,9,7,3,3,14,11,2,2,66,9,58,21,21,16,7,6,16,9,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Brandon Vera,Michael Patt,Brandon Vera,Michael Patt,red,blue,W/L,2,1:27,KO/TKO,3,Yves Lavigne,Light Heavyweight,75,32,28,5,75,32,28,5,0,0,0,0,0,0,0,0,0:11,0:00,49,11,25,3,4,2,0,0,22,19,3,2,75,32,28,5,0,0,0,0,0,0,0,0
"March 07, 2009",UFC 96: Jackson vs Jardine,Shane Nelson,Aaron Riley,Shane Nelson,Aaron Riley,red,blue,W/L,1,0:44,KO/TKO,3,Rick Fike,Lightweight,12,5,9,4,12,5,9,4,0,0,0,0,0,0,0,0,0:06,0:02,10,4,5,0,1,1,1,1,1,0,3,3,6,2,9,4,1,0,0,0,5,3,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Diego Sanchez,Joe Stevenson,Diego Sanchez,Joe Stevenson,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Lightweight,193,91,145,41,193,91,147,43,4,1,4,0,1,1,0,1,0:46,0:24,170,75,135,34,23,16,9,6,0,0,1,1,187,89,134,35,6,2,10,5,0,0,1,1
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Dan Hardy,Rory Markham,Dan Hardy,Rory Markham,red,blue,W/L,1,1:09,KO/TKO,3,Kevin Mulhall,Welterweight,12,5,7,2,12,5,7,2,0,0,0,0,0,0,0,0,0:02,0:00,9,3,6,2,0,0,0,0,3,2,1,0,11,4,7,2,0,0,0,0,1,1,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Nate Marquardt,Wilson Gouveia,Nate Marquardt,Wilson Gouveia,red,blue,W/L,3,3:10,KO/TKO,3,Leon Roberts,Middleweight,102,67,74,16,114,79,78,20,6,2,0,0,1,1,0,0,4:19,0:00,69,37,68,12,16,16,1,1,17,14,5,3,63,38,68,15,22,16,5,0,17,13,1,1
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Demian Maia,Chael Sonnen,Demian Maia,Chael Sonnen,red,blue,W/L,1,2:37,Submission,3,Dan Miragliotta,Middleweight,17,6,24,8,17,6,34,18,4,1,0,0,1,0,0,0,0:09,1:27,14,5,20,5,3,1,1,1,0,0,3,2,15,5,21,7,1,0,0,0,1,1,3,1
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Paulo Thiago,Josh Koscheck,Paulo Thiago,Josh Koscheck,red,blue,W/L,1,3:29,KO/TKO,3,Marc Goddard,Welterweight,24,7,29,8,24,7,29,8,0,0,0,0,0,0,0,0,0:02,0:00,21,4,27,6,1,1,0,0,2,2,2,2,24,7,29,8,0,0,0,0,0,0,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Terry Etim,Brian Cobb,Terry Etim,Brian Cobb,red,blue,W/L,2,0:10,KO/TKO,3,Kevin Mulhall,Lightweight,43,19,13,0,43,19,86,70,1,1,4,2,0,0,0,0,0:24,1:48,30,8,12,0,2,1,1,0,11,10,0,0,39,17,13,0,0,0,0,0,4,2,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Junior Dos Santos,Stefan Struve,Junior Dos Santos,Stefan Struve,red,blue,W/L,1,0:54,KO/TKO,3,Dan Miragliotta,Heavyweight,18,12,1,0,18,12,1,0,0,0,0,0,0,0,0,0,0:06,0:00,14,9,1,0,3,2,0,0,1,1,0,0,8,6,1,0,7,4,0,0,3,2,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Evan Dunham,Per Eklund,Evan Dunham,Per Eklund,red,blue,W/L,1,2:13,KO/TKO,3,Marc Goddard,Lightweight,27,13,13,9,28,14,18,14,0,0,1,1,1,1,0,0,0:31,0:32,27,13,9,5,0,0,3,3,0,0,1,1,18,7,12,8,0,0,0,0,9,6,1,1
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Mike Ciesnolevicz,Neil Grove,Mike Ciesnolevicz,Neil Grove,red,blue,W/L,1,1:03,Submission,3,Leon Roberts,Heavyweight,0,0,3,0,0,0,6,2,1,0,0,0,2,1,0,0,0:00,0:22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"February 21, 2009",UFC 95: Sanchez vs Stevenson,Paul Kelly,Troy Mandaloniz,Paul Kelly,Troy Mandaloniz,red,blue,W/L,3,5:00,Decision - Unanimous,3,Kevin Mulhall,Welterweight,190,71,82,38,327,192,88,44,6,2,4,4,0,0,1,0,6:23,2:45,157,43,71,31,19,16,7,4,14,12,4,3,113,34,56,26,40,22,19,9,37,15,7,3
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Joe Lauzon,Jeremy Stephens,Joe Lauzon,Jeremy Stephens,red,blue,W/L,2,4:43,Submission,3,Troy Waugh,Lightweight,17,11,37,15,38,32,47,25,2,2,1,1,4,0,1,1,5:11,3:44,16,10,33,12,1,1,2,2,0,0,2,1,6,2,13,4,2,1,2,2,9,8,22,9
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Cain Velasquez,Denis Stojnic,Cain Velasquez,Denis Stojnic,red,blue,W/L,2,2:34,KO/TKO,3,Jorge Ortiz,Heavyweight,140,88,39,7,183,124,41,8,4,1,0,0,0,1,0,0,3:28,0:04,97,47,36,5,19,17,0,0,24,24,3,2,67,30,34,4,61,48,5,3,12,10,0,0
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Josh Neer,Mac Danzig,Josh Neer,Mac Danzig,red,blue,W/L,2,3:36,Submission,3,Jorge Alonso,Lightweight,96,46,66,33,119,68,100,62,0,0,1,0,3,0,0,1,2:13,2:58,76,29,53,23,15,12,9,7,5,5,4,3,41,12,44,20,36,22,15,11,19,12,7,2
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Anthony Johnson,Luigi Fioravanti,Anthony Johnson,Luigi Fioravanti,red,blue,W/L,1,4:39,KO/TKO,3,Troy Waugh,Welterweight,47,21,23,12,62,32,24,13,0,0,1,0,0,0,0,0,0:09,0:18,30,10,13,6,5,2,3,2,12,9,7,4,38,12,21,11,4,4,2,1,5,5,0,0
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Kurt Pellegrino,Rob Emerson,Kurt Pellegrino,Rob Emerson,red,blue,W/L,2,3:14,Submission,3,Jorge Ortiz,Lightweight,58,16,77,21,69,27,80,24,5,1,5,2,1,0,0,0,1:29,1:00,49,10,67,13,6,4,2,1,3,2,8,7,54,12,68,17,1,1,1,1,3,3,8,3
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Dan Miller,Jake Rosholt,Dan Miller,Jake Rosholt,red,blue,W/L,1,1:03,Submission,3,Jorge Alonso,Middleweight,6,2,4,2,8,4,7,5,0,0,2,1,2,0,1,0,0:22,0:26,6,2,4,2,0,0,0,0,0,0,0,0,4,0,2,1,1,1,0,0,1,1,2,1
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Matt Veach,Matt Grice,Matt Veach,Matt Grice,red,blue,W/L,1,4:34,KO/TKO,3,Troy Waugh,Lightweight,29,12,48,29,40,22,72,51,3,1,0,0,0,1,0,0,1:24,1:41,27,11,45,26,1,0,2,2,1,1,1,1,13,5,15,6,10,5,15,9,6,2,18,14
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Gleison Tibau,Rich Clementi,Gleison Tibau,Rich Clementi,red,blue,W/L,1,4:35,Submission,3,Jorge Ortiz,Lightweight,10,7,9,1,26,22,10,2,3,2,1,0,1,0,0,0,3:21,0:20,8,5,6,0,0,0,2,1,2,2,1,0,2,2,6,0,4,3,3,1,4,2,0,0
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Nick Catone,Derek Downey,Nick Catone,Derek Downey,red,blue,W/L,2,1:15,Submission,3,Jorge Alonso,Middleweight,24,21,2,2,67,62,2,2,4,4,6,1,2,0,0,0,4:37,1:02,24,21,0,0,0,0,2,2,0,0,0,0,1,1,0,0,4,3,2,2,19,17,0,0
"February 07, 2009",UFC Fight Night: Lauzon vs Stephens,Matthew Riddle,Steve Bruno,Matthew Riddle,Steve Bruno,red,blue,W/L,3,5:00,Decision - Unanimous,3,Troy Waugh,Welterweight,81,48,35,22,321,276,53,40,7,4,1,1,0,0,0,0,11:11,0:23,45,18,18,11,29,24,3,1,7,6,14,10,19,3,27,18,25,17,8,4,37,28,0,0
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Georges St-Pierre,BJ Penn,Georges St-Pierre,BJ Penn,red,blue,W/L,4,5:00,KO/TKO,5,Herb Dean,UFC Welterweight Title,122,92,37,16,358,310,85,63,7,4,1,0,0,0,0,0,14:57,0:26,75,51,28,8,32,28,5,4,15,13,4,4,43,30,27,8,28,23,10,8,51,39,0,0
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Lyoto Machida,Thiago Silva,Lyoto Machida,Thiago Silva,red,blue,W/L,1,4:59,KO/TKO,3,Yves Lavigne,Light Heavyweight,40,24,10,2,48,32,28,19,3,2,2,0,0,0,0,0,2:28,0:24,29,16,5,1,5,4,5,1,6,4,0,0,20,10,8,0,2,2,2,2,18,12,0,0
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Jon Jones,Stephan Bonnar,Jon Jones,Stephan Bonnar,red,blue,W/L,3,5:00,Decision - Unanimous,3,Steve Mazzagatti,Light Heavyweight,62,45,76,37,89,70,114,74,10,7,2,0,0,0,0,0,4:09,2:11,35,24,46,15,22,16,13,10,5,5,17,12,23,13,39,8,27,22,36,28,12,10,1,1
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Karo Parisyan,Dong Hyun Kim,None,None,none,none,NC,3,5:00,Overturned,3,Josh Rosenthal,Welterweight,47,24,35,19,70,46,64,47,12,2,6,2,1,2,0,0,5:14,6:46,34,13,20,5,1,1,3,3,12,10,12,11,25,7,16,1,20,15,17,16,2,2,2,2
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Clay Guida,Nate Diaz,Clay Guida,Nate Diaz,red,blue,W/L,3,5:00,Decision - Split,3,Yves Lavigne,Lightweight,99,49,135,49,127,75,158,70,11,4,8,0,1,0,0,0,8:50,0:50,59,15,120,39,9,4,11,7,31,30,4,3,57,21,117,36,29,19,17,12,13,9,1,1
"January 31, 2009",UFC 94: St-Pierre vs Penn 2,Jon Fitch,Akihiro Gono,Jon Fitch,Akihiro Gono,red,blue,W/L,3,5:00,Decision - Unanimous,3,Steve Mazzagatti,Welterweight,70,40,20,7,232,174,32,18,7,4,0,0,2,0,0,1,10:08,2:01,40,15,10,1,22,18,6,3,8,7,4,3,27,11,15,4,20,16,3,2,23,13,2,1
